ChargerID,stationName,stationNamePoint,lat,lng,เลขถนน,ชื่อ ถนน (x),ตำบล,อำเภอ,จังหวัด,avg_ev_num_weekly_65,min_ev_num_weekly_65,max_ev_num_weekly_65,avg_res_ev_num_weekly_65,min_res_ev_num_weekly_65,max_res_ev_num_weekly_65,avg_trav_ev_num_weekly_65,min_trav_ev_num_weekly_65,max_trav_ev_num_weekly_65,avg_ev_num_weekly_66,min_ev_num_weekly_66,max_ev_num_weekly_66,avg_res_ev_num_weekly_66,min_res_ev_num_weekly_66,max_res_ev_num_weekly_66,avg_trav_ev_num_weekly_66,min_trav_ev_num_weekly_66,max_trav_ev_num_weekly_66,num_lw7_seats_veh_yearly_65,num_lw7_seats_veh_yearly_66
TWBCE-HU1-0422-005,PEA VOLTA เบตง,PEA VOLTA เบตง,5.77053022,101.0682526,410,ถนนสุขยางค์,ต.เบตง,อำเภอเบตง,ยะลา,6,0,16,24,23,24,6,1,16,5,0,20,24,24,24,5,1,17,4492,5477
T54-IT1-4222-126,PEA VOLTA บางจาก เมืองสมุทรสาคร #1,PEA VOLTA บางจาก เมืองสมุทรสาคร,13.46702099,100.1047134,35,ถ.พระราม2,ต.นาโคก,อ.เมืองสมุทรสาคร,สมุทรสาคร,6,0,16,24,23,24,6,1,16,56,17,127,58,25,127,17,17,17,59958,57788
sino,สถานีทดสอบ DCchargetest ไม่เปิดให้บริการ,สถานีทดสอบ DCchargetest ไม่เปิดให้บริการ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,8,26,26,26,4,1,8,#N/A,#N/A,#N/A,56,56,56,16,16,16,#N/A,#N/A
V26-1123-1137,PEA VOLTA ลพบุรี,PEA VOLTA ลพบุรี,14.80245972,100.6529617,1,ถ.พหลโยธิน,ต.เขาสามยอด,อ.เมือง,ลพบุรี,6,0,16,24,23,24,6,1,16,#N/A,#N/A,#N/A,39,39,39,14,14,14,11562,9896
V26-1123-1119,PEA VOLTA ปากพนัง,PEA VOLTA ปากพนัง,8.33770275,100.202034,4020,4020,ตำบล ปากพนัง,อำเภอ ปากพนัง,นครศรีธรรมราช,6,0,16,24,23,24,6,1,16,33,33,33,33,33,33,3,3,3,,
TH0322030020,แอนดาซ พัทยา จอมเทียน บีซ (เครือข่าย PEA VOLTA) #2,แอนดาซ พัทยา จอมเทียน บีซ (เครือข่าย PEA VOLTA),12.79178238,100.910965,3,ถ.สุขุมวิท,ตำบล นาจอมเทียน,อำเภอสัตหีบ,ชลบุรี,6,0,16,24,23,24,6,1,16,11,2,19,32,24,70,11,2,19,77142,81066
T54-HU1-3520-002,PEA VOLTA บางจาก ท่าแซะ #1,PEA VOLTA บางจาก ท่าแซะ,10.59331322,99.12245941,4,ถนนเพชรเกษม,ตำบล ท่าข้าม,อำเภอท่าแซะ,ชุมพร,9,0,27,25,22,27,8,1,18,31,10,104,39,21,104,16,10,18,16056,17579
T54-IT1-2420-069,PEA VOLTA หล่มสัก #2,PEA VOLTA หล่มสัก,16.76070213,101.216629,2466,สามัคคีชัย,ตำบล หนองไขว่,อำเภอหล่มสัก,เพชรบูรณ์,12,1,45,30,21,45,8,1,19,39,13,134,42,22,134,16,13,19,4995,6216
T54-HU1-2920-007,PEA VOLTA บางจาก แก่งคอย #2,PEA VOLTA บางจาก แก่งคอย,14.57350159,100.9870987,2,ถ. มิตรภาพ,ตำบล แก่งคอย,อำเภอแก่งคอย,สระบุรี,11,0,35,28,22,35,9,1,18,36,0,136,50,22,136,16,11,19,54275,56468
T54-IT3-3822-346,PEA VOLTA บางจาก กบินทร์บุรี (นนทรี) #2,PEA VOLTA บางจาก กบินทร์บุรี (นนทรี),14.04671955,101.6284714,33,ถ. สุวรรณศร เมืองเก่า,ต.ยางขี้นก,อำเภอกบินทร์บุรี,ปราจีนบุรี,6,0,16,24,23,24,6,1,16,14,1,27,23,21,27,11,1,19,4322,5228
T54-HU1-2620-015,PEA VOLTA หล่มสัก #1,PEA VOLTA หล่มสัก,16.76070213,101.216629,2466,สามัคคีชัย,ตำบล หนองไขว่,อำเภอหล่มสัก,เพชรบูรณ์,8,0,29,26,22,29,7,1,19,43,15,153,45,21,153,18,15,19,4995,6216
T54-HU1-3420-006,PEA VOLTA บางจาก หาดใหญ่ #2,PEA VOLTA บางจาก หาดใหญ่,7.00386286,100.4602127,4,ถนน กาญจนวนิช,ตำบล หาดใหญ่,อำเภอหาดใหญ่,สงขลา,7,0,43,35,28,43,6,1,19,53,20,124,54,23,124,18,18,18,54094,61308
T54-HU1-2720-003,PEA VOLTA บางจาก หาดใหญ่ #1,PEA VOLTA บางจาก หาดใหญ่,7.00386286,100.4602127,4,ถนน กาญจนวนิช,ตำบล หาดใหญ่,อำเภอหาดใหญ่,สงขลา,8,0,43,32,25,43,5,1,15,66,31,188,66,31,188,18,15,19,54094,61308
T54-IT1-0221-077,PEA VOLTA บางจาก เมืองบุรีรัมย์ (คูเมือง) #2,PEA VOLTA บางจาก เมืองบุรีรัมย์ (คูเมือง),15.05379486,103.0846024,2074,ชุมเห็ด บุรีรัมย์ - คูเมือง - พุทธไธสง,ตำบล กลันทา,อำเภอเมืองบุรีรัมย์,บุรีรัมย์,1,0,16,30,22,40,5,1,16,4,0,14,62,30,167,4,1,14,6346,7551
T54-HU1-4020-009,PEA VOLTA บางจาก เมืองบุรีรัมย์ (คูเมือง) #1,PEA VOLTA บางจาก เมืองบุรีรัมย์ (คูเมือง),15.05379486,103.0846024,2074,ชุมเห็ด บุรีรัมย์ - คูเมือง - พุทธไธสง,ตำบล กลันทา,อำเภอเมืองบุรีรัมย์,บุรีรัมย์,4,0,20,30,21,42,4,1,15,5,0,15,85,25,184,6,1,15,6346,7551
T54-HU1-5120-003,PEA VOLTA บางจาก ชะอวด #1,PEA VOLTA บางจาก ชะอวด,7.89833117,99.92877197,41,AH2,ตำบล เกาะขันธ์,อำเภอ ชะอวด,นครศรีธรรมราช,4,0,13,23,23,23,5,1,13,20,3,71,32,21,71,13,3,19,17835,22693
T54-IT1-0221-027,PEA VOLTA บางจาก ชะอวด #2,PEA VOLTA บางจาก ชะอวด,7.89833117,99.92877197,41,AH2,ตำบล เกาะขันธ์,อำเภอ ชะอวด,นครศรีธรรมราช,3,0,13,30,21,44,4,1,13,14,4,62,30,21,62,11,4,18,17835,22693
T54-HU1-5120-007,PEA VOLTA บางจาก ห้างฉัตร #1,PEA VOLTA บางจาก ห้างฉัตร,18.31063461,99.38988495,11,ถ.เชียงใหม่-ลำปาง,ตำบลห้างฉัตร,อำเภอห้างฉัตร,ลำปาง,11,0,44,30,22,44,8,1,19,50,13,153,51,23,153,13,13,13,15792,17623
T54-IT1-0321-080,PEA VOLTA บางจาก ห้างฉัตร #2,PEA VOLTA บางจาก ห้างฉัตร,18.31063461,99.38988495,11,ถ.เชียงใหม่-ลำปาง,ตำบลห้างฉัตร,อำเภอห้างฉัตร,ลำปาง,9,1,30,23,21,30,7,1,18,42,11,129,46,21,129,15,11,18,15792,17623
T54-HU1-4520-003,PEA VOLTA บางจาก ดอยสะเก็ด #1,PEA VOLTA บางจาก ดอยสะเก็ด,18.87332153,99.13359833,118,ถ.เชียงใหม่-ดอยสะเก็ด,ตำบล เชิงดอย,อำเภอดอยสะเก็ด,เชียงใหม่,8,1,26,25,24,26,7,1,19,28,8,70,37,22,70,14,8,19,27990,31027
T54-HU1-0621-003,PEA VOLTA บางจาก ดอยสะเก็ด #2,PEA VOLTA บางจาก ดอยสะเก็ด,18.87332153,99.13359833,118,ถ.เชียงใหม่-ดอยสะเก็ด,ตำบล เชิงดอย,อำเภอดอยสะเก็ด,เชียงใหม่,2,0,7,23,22,23,3,1,7,20,0,79,34,21,79,10,2,19,27990,31027
T54-IT1-4022-145,PEA VOLTA บางจาก กบินทร์บุรี (นนทรี) #1,PEA VOLTA บางจาก กบินทร์บุรี (นนทรี),14.04671955,101.6284714,33,ถ. สุวรรณศร เมืองเก่า,ต.ยางขี้นก,อำเภอกบินทร์บุรี,ปราจีนบุรี,6,0,16,24,23,24,6,1,16,18,4,39,25,21,39,13,4,18,4322,5228
T54-IT3-3722-350,PEA VOLTA บางจาก เมืองกาญจนบุรี #1,PEA VOLTA บางจาก เมืองกาญจนบุรี,14.03766346,99.57819366,324,324,ตำบล ปากแพรก,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,6,0,16,24,23,24,6,1,16,40,17,116,40,22,116,17,17,17,18421,19413
T54-IT3-3822-341,PEA VOLTA บางจาก เมืองกาญจนบุรี #2,PEA VOLTA บางจาก เมืองกาญจนบุรี,14.03766346,99.57819366,324,324,ตำบล ปากแพรก,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,6,0,16,24,23,24,6,1,16,45,15,128,46,25,128,15,15,15,18421,19413
T54-IT1-4122-110,PEA VOLTA บางจาก เมืองนครพนม #1,PEA VOLTA บางจาก เมืองนครพนม,17.32110786,104.5579758,22,AH15,ตำบล กุรุคุ,อำเภอเมืองนครพนม,นครพนม,6,0,16,24,23,24,6,1,16,8,0,22,22,22,22,8,1,19,5176,3396
T54-IT3-3922-290,PEA VOLTA บางจาก เมืองนครพนม #2,PEA VOLTA บางจาก เมืองนครพนม,17.32110786,104.5579758,22,AH15,ตำบล กุรุคุ,อำเภอเมืองนครพนม,นครพนม,6,0,16,24,23,24,6,1,16,7,0,26,25,24,26,7,1,18,5176,3396
T54-IT3-3522-318,PEA VOLTA บางจาก เมืองสุพรรณบุรี #1,PEA VOLTA บางจาก เมืองสุพรรณบุรี,14.43198872,100.143013,340,ถนนบางบัวทอง-สุพรรณบุรี,ตำบล ท่าระหัด,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,6,0,16,24,23,24,6,1,16,54,28,146,54,28,146,12,3,19,20823,17685
T54-IT3-3822-354,PEA VOLTA บางจาก เมืองสุพรรณบุรี #2,PEA VOLTA บางจาก เมืองสุพรรณบุรี,14.43198872,100.143013,340,ถนนบางบัวทอง-สุพรรณบุรี,ตำบล ท่าระหัด,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,6,0,16,24,23,24,6,1,16,53,23,126,53,23,126,12,5,19,20823,17685
T54-IT3-3722-380,PEA VOLTA บางจาก กบินทร์บุรี (ลาดตะเคียน) #2,PEA VOLTA บางจาก กบินทร์บุรี (ลาดตะเคียน),13.9048481,101.6584244,304,กบินทร์บุรี-ฉะเชิงเทรา,ตำบลลาดตะเคียน,อำเภอกบินทร์บุรี,ปราจีนบุรี,6,0,16,24,23,24,6,1,16,31,13,54,33,21,54,16,13,18,41896,37469
T54-IT1-3922-175,PEA VOLTA บางจาก องครักษ์ #1,PEA VOLTA บางจาก องครักษ์,14.16397858,101.0103378,305,ถนนรังสิต - นครนายก,ตำบล ทรายมูล,อำเภอองครักษ์,นครนายก,6,0,16,24,23,24,6,1,16,59,23,158,59,23,158,15,7,19,4811,4898
T54-IT1-3722-110,PEA VOLTA บางจาก องครักษ์ #2,PEA VOLTA บางจาก องครักษ์,14.16397858,101.0103378,305,ถนนรังสิต - นครนายก,ตำบล ทรายมูล,อำเภอองครักษ์,นครนายก,5,0,24,24,23,24,5,1,15,51,15,152,53,24,152,16,15,17,4811,4898
T54-IT1-4222-011,PEA VOLTA บางจาก เมืองกาฬสินธุ์ #1,PEA VOLTA บางจาก เมืองกาฬสินธุ์,16.44244576,103.5195465,299,ถ.ถีนานนท์,ตำบล กาฬสินธุ์,อำเภอเมืองกาฬสินธุ์,กาฬสินธุ์,6,0,16,24,23,24,6,1,16,47,0,146,53,21,146,17,13,19,9645,9926
T54-IT3-4022-295,PEA VOLTA บางจาก เมืองกาฬสินธุ์ #2,PEA VOLTA บางจาก เมืองกาฬสินธุ์,16.44244576,103.5195465,299,ถ.ถีนานนท์,ตำบล กาฬสินธุ์,อำเภอเมืองกาฬสินธุ์,กาฬสินธุ์,6,0,16,24,23,24,6,1,16,51,19,132,54,22,132,19,19,19,9645,9926
T54-IT3-4322-266,PEA VOLTA บางจาก เมืองขอนแก่น (ถ.มะลิวัลย์) #1,PEA VOLTA บางจาก เมืองขอนแก่น (ถ.มะลิวัลย์),16.44989014,102.7569656,12,ถ.มะลิวัลย์,ตำบลบ้านเป็ด,อำเภอเมืองขอนแก่น,ขอนแก่น,6,0,16,24,23,24,6,1,16,45,0,97,52,21,97,15,15,15,56579,57285
T54-IT3-4622-310,PEA VOLTA บางจาก เมืองขอนแก่น (ถ.มะลิวัลย์) #2,PEA VOLTA บางจาก เมืองขอนแก่น (ถ.มะลิวัลย์),16.44989014,102.7569656,12,ถ.มะลิวัลย์,ตำบลบ้านเป็ด,อำเภอเมืองขอนแก่น,ขอนแก่น,6,0,16,24,23,24,6,1,16,34,0,90,53,22,90,15,12,19,56579,57285
T54-IT3-4322-271,PEA VOLTA บางจาก เมืองนครศรีธรรมราช (อ้อมค่าย) #1,PEA VOLTA บางจาก เมืองนครศรีธรรมราช (อ้อมค่าย),8.45973206,99.96481323,4012,ถ. อ้อมค่ายวชิราวุธ,ตำบล ปากพูน,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,6,0,16,24,23,24,6,1,16,80,19,133,82,55,133,19,19,19,2078,2222
T54-IT3-4022-281,PEA VOLTA บางจาก เมืองนครศรีธรรมราช (อ้อมค่าย) #2,PEA VOLTA บางจาก เมืองนครศรีธรรมราช (อ้อมค่าย),8.45973206,99.96481323,4012,ถ. อ้อมค่ายวชิราวุธ,ตำบล ปากพูน,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,6,0,16,24,23,24,6,1,16,77,19,154,79,49,154,19,19,19,2078,2222
T54-IT3-4522-219,PEA VOLTA บางจาก เมืองสตูล #1,PEA VOLTA บางจาก เมืองสตูล,6.74583387,100.0344391,416,416,ตำบล ควนโพธิ์,อำเภอเมืองสตูล,สตูล,6,0,16,24,23,24,6,1,16,13,2,30,24,21,30,10,2,19,,
T54-IT3-4622-225,PEA VOLTA บางจาก เมืองสตูล #2,PEA VOLTA บางจาก เมืองสตูล,6.74583387,100.0344391,416,416,ตำบล ควนโพธิ์,อำเภอเมืองสตูล,สตูล,6,0,16,24,23,24,6,1,16,11,1,24,22,21,24,10,1,18,,
T54-IT1-4222-098,PEA VOLTA บางจาก เมืองสุโขทัย #1,PEA VOLTA บางจาก เมืองสุโขทัย,17.03954315,99.82302094,101,ถนนจรดวิถีถ่อง,ตำบลปากแคว,อำเภอเมืองสุโขทัย,สุโขทัย,6,0,16,24,23,24,6,1,16,23,5,72,34,21,72,10,5,19,30113,25700
T54-IT3-4022-297,PEA VOLTA บางจาก เมืองสุโขทัย #2,PEA VOLTA บางจาก เมืองสุโขทัย,17.03954315,99.82302094,101,ถนนจรดวิถีถ่อง,ตำบลปากแคว,อำเภอเมืองสุโขทัย,สุโขทัย,6,0,16,24,23,24,6,1,16,23,7,68,29,21,68,15,7,19,30113,25700
C2332A001A0,PEA VOLTA สศช.,PEA VOLTA สศช.,13.75687885,100.5140152,,ถ. หลานหลวง,แขวงวัดโสมนัส,เขตป้อมปราบศัตรูพ่าย,กรุงเทพมหานคร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26,0,85,78,70,85,10,5,16,,161489
C2332A018A0,PEA VOLTA คาลเท็กซ์ นิคมพัฒนา,PEA VOLTA คาลเท็กซ์ นิคมพัฒนา,12.84209824,101.1186371,36,36,ตำบล มะขามคู่,อำเภอนิคมพัฒนา,ระยอง,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,0,27,27,27,27,9,9,9,25723,29757
C2332A033A0,PEA VOLTA บางจาก ชัยบาดาล,PEA VOLTA บางจาก ชัยบาดาล,15.2260046,101.1274948,21,ถ.สระบุรี-หล่มสัก,ตำบล นิคมลำนารายณ์,อำเภอชัยบาดาล,ลพบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56,56,56,9,5,13,19827,22993
C2333A012A0,PEA VOLTA คาลเท็กซ์ เทิง,PEA VOLTA คาลเท็กซ์ เทิง,19.69166946,100.1602554,1020,AH3,ตำบล เวียง,อำเภอ เทิง,เชียงราย,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,30,30,6,6,6,9895,16810
